Timestamp,Container,CPU_Percentage
1716407780,suspicious_hugle,0.00%
1716407780,docker_minio_1,0.15%
1716407780,docker_hive_1,0.09%
1716407780,docker_influx_1,0.16%
1716407780,docker_db_1,0.00%
1716407780,registry,0.01%
1716407784,micro-benchmark-tests-1,27.00%
1716407784,micro-benchmark-java-elastic-1,0.38%
1716407784,micro-benchmark-java-otel-1,0.10%
1716407784,micro-benchmark-java-standard-1,0.10%
1716407784,micro-benchmark-go-elastic-1,0.00%
1716407784,micro-benchmark-go-otel-1,0.00%
1716407784,micro-benchmark-go-standard-1,0.00%
1716407784,micro-benchmark-python-elastic-1,0.02%
1716407784,micro-benchmark-python-otel-1,0.70%
1716407784,micro-benchmark-python-standard-1,38.82%
1716407784,micro-benchmark-postgres-1,6.11%
1716407784,telemetry-apm-server-1,0.00%
1716407784,telemetry-kibana-1,2.46%
1716407784,telemetry-otel-collector-1,0.00%
1716407784,telemetry-elasticsearch-1,4.09%
1716407784,suspicious_hugle,0.00%
1716407784,docker_minio_1,0.13%
1716407784,docker_hive_1,0.09%
1716407784,docker_influx_1,0.02%
1716407784,docker_db_1,0.69%
1716407784,registry,0.00%
1716407788,micro-benchmark-tests-1,23.48%
1716407788,micro-benchmark-java-elastic-1,0.39%
1716407788,micro-benchmark-java-otel-1,0.10%
1716407788,micro-benchmark-java-standard-1,0.11%
1716407788,micro-benchmark-go-elastic-1,0.06%
1716407788,micro-benchmark-go-otel-1,0.00%
1716407788,micro-benchmark-go-standard-1,0.00%
1716407788,micro-benchmark-python-elastic-1,0.09%
1716407788,micro-benchmark-python-otel-1,0.58%
1716407788,micro-benchmark-python-standard-1,65.04%
1716407788,micro-benchmark-postgres-1,7.30%
1716407788,telemetry-apm-server-1,0.17%
1716407788,telemetry-kibana-1,2.75%
1716407788,telemetry-otel-collector-1,0.00%
1716407788,telemetry-elasticsearch-1,5.94%
1716407788,suspicious_hugle,0.00%
1716407788,docker_minio_1,0.19%
1716407788,docker_hive_1,0.09%
1716407788,docker_influx_1,0.02%
1716407788,docker_db_1,0.00%
1716407788,registry,0.00%
1716407791,micro-benchmark-tests-1,25.10%
1716407791,micro-benchmark-java-elastic-1,0.39%
1716407791,micro-benchmark-java-otel-1,0.12%
1716407791,micro-benchmark-java-standard-1,0.21%
1716407791,micro-benchmark-go-elastic-1,0.00%
1716407791,micro-benchmark-go-otel-1,0.00%
1716407791,micro-benchmark-go-standard-1,0.00%
1716407791,micro-benchmark-python-elastic-1,0.07%
1716407791,micro-benchmark-python-otel-1,0.62%
1716407791,micro-benchmark-python-standard-1,48.78%
1716407791,micro-benchmark-postgres-1,6.49%
1716407791,telemetry-apm-server-1,0.00%
1716407791,telemetry-kibana-1,0.69%
1716407791,telemetry-otel-collector-1,0.02%
1716407791,telemetry-elasticsearch-1,0.41%
1716407791,suspicious_hugle,0.00%
1716407791,docker_minio_1,0.80%
1716407791,docker_hive_1,0.11%
1716407791,docker_influx_1,0.02%
1716407791,docker_db_1,0.00%
1716407791,registry,0.00%
1716407795,micro-benchmark-tests-1,27.09%
1716407795,micro-benchmark-java-elastic-1,0.41%
1716407795,micro-benchmark-java-otel-1,0.12%
1716407795,micro-benchmark-java-standard-1,0.11%
1716407795,micro-benchmark-go-elastic-1,0.08%
1716407795,micro-benchmark-go-otel-1,0.00%
1716407795,micro-benchmark-go-standard-1,0.03%
1716407795,micro-benchmark-python-elastic-1,0.02%
1716407795,micro-benchmark-python-otel-1,0.62%
1716407795,micro-benchmark-python-standard-1,45.25%
1716407795,micro-benchmark-postgres-1,6.20%
1716407795,telemetry-apm-server-1,0.08%
1716407795,telemetry-kibana-1,0.43%
1716407795,telemetry-otel-collector-1,0.00%
1716407795,telemetry-elasticsearch-1,0.34%
1716407795,suspicious_hugle,0.00%
1716407795,docker_minio_1,0.14%
1716407795,docker_hive_1,0.08%
1716407795,docker_influx_1,0.02%
1716407795,docker_db_1,0.00%
1716407795,registry,0.00%
1716407799,micro-benchmark-tests-1,29.07%
1716407799,micro-benchmark-java-elastic-1,0.36%
1716407799,micro-benchmark-java-otel-1,0.10%
1716407799,micro-benchmark-java-standard-1,0.09%
1716407799,micro-benchmark-go-elastic-1,0.00%
1716407799,micro-benchmark-go-otel-1,0.00%
1716407799,micro-benchmark-go-standard-1,0.00%
1716407799,micro-benchmark-python-elastic-1,0.02%
1716407799,micro-benchmark-python-otel-1,0.65%
1716407799,micro-benchmark-python-standard-1,72.38%
1716407799,micro-benchmark-postgres-1,7.22%
1716407799,telemetry-apm-server-1,0.07%
1716407799,telemetry-kibana-1,0.98%
1716407799,telemetry-otel-collector-1,0.00%
1716407799,telemetry-elasticsearch-1,1.10%
1716407799,suspicious_hugle,0.00%
1716407799,docker_minio_1,14.14%
1716407799,docker_hive_1,0.09%
1716407799,docker_influx_1,0.03%
1716407799,docker_db_1,0.00%
1716407799,registry,0.00%
1716407802,micro-benchmark-tests-1,25.58%
1716407802,micro-benchmark-java-elastic-1,0.54%
1716407802,micro-benchmark-java-otel-1,0.10%
1716407802,micro-benchmark-java-standard-1,0.11%
1716407802,micro-benchmark-go-elastic-1,0.00%
1716407802,micro-benchmark-go-otel-1,0.00%
1716407802,micro-benchmark-go-standard-1,0.00%
1716407802,micro-benchmark-python-elastic-1,0.04%
1716407802,micro-benchmark-python-otel-1,0.61%
1716407802,micro-benchmark-python-standard-1,68.29%
1716407802,micro-benchmark-postgres-1,7.37%
1716407802,telemetry-apm-server-1,3.73%
1716407802,telemetry-kibana-1,3.01%
1716407802,telemetry-otel-collector-1,0.00%
1716407802,telemetry-elasticsearch-1,6.95%
1716407802,suspicious_hugle,0.00%
1716407802,docker_minio_1,13.46%
1716407802,docker_hive_1,0.09%
1716407802,docker_influx_1,0.03%
1716407802,docker_db_1,0.01%
1716407802,registry,0.00%
1716407806,micro-benchmark-tests-1,24.68%
1716407806,micro-benchmark-java-elastic-1,0.37%
1716407806,micro-benchmark-java-otel-1,0.11%
1716407806,micro-benchmark-java-standard-1,0.10%
1716407806,micro-benchmark-go-elastic-1,0.00%
1716407806,micro-benchmark-go-otel-1,0.02%
1716407806,micro-benchmark-go-standard-1,0.00%
1716407806,micro-benchmark-python-elastic-1,0.02%
1716407806,micro-benchmark-python-otel-1,0.57%
1716407806,micro-benchmark-python-standard-1,41.35%
1716407806,micro-benchmark-postgres-1,5.71%
1716407806,telemetry-apm-server-1,0.01%
1716407806,telemetry-kibana-1,5.31%
1716407806,telemetry-otel-collector-1,0.01%
1716407806,telemetry-elasticsearch-1,2.91%
1716407806,suspicious_hugle,0.01%
1716407806,docker_minio_1,0.19%
1716407806,docker_hive_1,0.12%
1716407806,docker_influx_1,0.02%
1716407806,docker_db_1,0.00%
1716407806,registry,0.00%
1716407810,micro-benchmark-tests-1,28.90%
1716407810,micro-benchmark-java-elastic-1,0.39%
1716407810,micro-benchmark-java-otel-1,0.10%
1716407810,micro-benchmark-java-standard-1,0.10%
1716407810,micro-benchmark-go-elastic-1,0.00%
1716407810,micro-benchmark-go-otel-1,0.00%
1716407810,micro-benchmark-go-standard-1,0.00%
1716407810,micro-benchmark-python-elastic-1,0.07%
1716407810,micro-benchmark-python-otel-1,0.57%
1716407810,micro-benchmark-python-standard-1,50.65%
1716407810,micro-benchmark-postgres-1,7.15%
1716407810,telemetry-apm-server-1,0.02%
1716407810,telemetry-kibana-1,0.42%
1716407810,telemetry-otel-collector-1,0.00%
1716407810,telemetry-elasticsearch-1,0.28%
1716407810,suspicious_hugle,0.00%
1716407810,docker_minio_1,0.19%
1716407810,docker_hive_1,0.08%
1716407810,docker_influx_1,0.20%
1716407810,docker_db_1,0.00%
1716407810,registry,0.00%
1716407813,micro-benchmark-tests-1,26.17%
1716407813,micro-benchmark-java-elastic-1,0.39%
1716407813,micro-benchmark-java-otel-1,0.11%
1716407813,micro-benchmark-java-standard-1,0.11%
1716407813,micro-benchmark-go-elastic-1,0.00%
1716407813,micro-benchmark-go-otel-1,0.00%
1716407813,micro-benchmark-go-standard-1,0.00%
1716407813,micro-benchmark-python-elastic-1,0.06%
1716407813,micro-benchmark-python-otel-1,1.54%
1716407813,micro-benchmark-python-standard-1,58.25%
1716407813,micro-benchmark-postgres-1,5.92%
1716407813,telemetry-apm-server-1,0.00%
1716407813,telemetry-kibana-1,0.97%
1716407813,telemetry-otel-collector-1,0.24%
1716407813,telemetry-elasticsearch-1,0.43%
1716407813,suspicious_hugle,0.00%
1716407813,docker_minio_1,0.18%
1716407813,docker_hive_1,0.09%
1716407813,docker_influx_1,0.02%
1716407813,docker_db_1,0.00%
1716407813,registry,0.00%
1716407817,micro-benchmark-tests-1,26.44%
1716407817,micro-benchmark-java-elastic-1,0.36%
1716407817,micro-benchmark-java-otel-1,0.24%
1716407817,micro-benchmark-java-standard-1,0.13%
1716407817,micro-benchmark-go-elastic-1,0.00%
1716407817,micro-benchmark-go-otel-1,0.00%
1716407817,micro-benchmark-go-standard-1,0.00%
1716407817,micro-benchmark-python-elastic-1,0.02%
1716407817,micro-benchmark-python-otel-1,0.61%
1716407817,micro-benchmark-python-standard-1,69.47%
1716407817,micro-benchmark-postgres-1,7.54%
1716407817,telemetry-apm-server-1,0.02%
1716407817,telemetry-kibana-1,1.28%
1716407817,telemetry-otel-collector-1,0.00%
1716407817,telemetry-elasticsearch-1,1.71%
1716407817,suspicious_hugle,0.01%
1716407817,docker_minio_1,0.15%
1716407817,docker_hive_1,0.10%
1716407817,docker_influx_1,0.02%
1716407817,docker_db_1,0.00%
1716407817,registry,0.00%
1716407821,micro-benchmark-tests-1,26.67%
1716407821,micro-benchmark-java-elastic-1,0.40%
1716407821,micro-benchmark-java-otel-1,0.09%
1716407821,micro-benchmark-java-standard-1,0.11%
1716407821,micro-benchmark-go-elastic-1,0.00%
1716407821,micro-benchmark-go-otel-1,0.02%
1716407821,micro-benchmark-go-standard-1,0.00%
1716407821,micro-benchmark-python-elastic-1,0.07%
1716407821,micro-benchmark-python-otel-1,0.61%
1716407821,micro-benchmark-python-standard-1,67.30%
1716407821,micro-benchmark-postgres-1,7.33%
1716407821,telemetry-apm-server-1,0.00%
1716407821,telemetry-kibana-1,3.00%
1716407821,telemetry-otel-collector-1,0.04%
1716407821,telemetry-elasticsearch-1,6.98%
1716407821,suspicious_hugle,0.00%
1716407821,docker_minio_1,0.12%
1716407821,docker_hive_1,0.13%
1716407821,docker_influx_1,0.02%
1716407821,docker_db_1,0.00%
1716407821,registry,0.01%
1716407824,micro-benchmark-tests-1,1.32%
1716407824,micro-benchmark-java-elastic-1,0.40%
1716407824,micro-benchmark-java-otel-1,0.10%
1716407824,micro-benchmark-java-standard-1,0.11%
1716407824,micro-benchmark-go-elastic-1,0.09%
1716407824,micro-benchmark-go-otel-1,0.00%
1716407824,micro-benchmark-go-standard-1,0.00%
1716407824,micro-benchmark-python-elastic-1,0.02%
1716407824,micro-benchmark-python-otel-1,0.65%
1716407824,micro-benchmark-python-standard-1,0.02%
1716407824,micro-benchmark-postgres-1,0.00%
1716407824,telemetry-apm-server-1,0.08%
1716407824,telemetry-kibana-1,0.44%
1716407824,telemetry-otel-collector-1,0.00%
1716407825,telemetry-elasticsearch-1,0.26%
1716407825,suspicious_hugle,0.00%
1716407825,docker_minio_1,0.15%
1716407825,docker_hive_1,0.09%
1716407825,docker_influx_1,0.02%
1716407825,docker_db_1,0.00%
1716407825,registry,0.04%
1716407828,micro-benchmark-tests-1,1.55%
1716407828,micro-benchmark-java-elastic-1,0.40%
1716407828,micro-benchmark-java-otel-1,0.10%
1716407828,micro-benchmark-java-standard-1,0.11%
1716407828,micro-benchmark-go-elastic-1,0.00%
1716407828,micro-benchmark-go-otel-1,0.00%
1716407828,micro-benchmark-go-standard-1,0.00%
1716407828,micro-benchmark-python-elastic-1,0.41%
1716407828,micro-benchmark-python-otel-1,0.60%
1716407828,micro-benchmark-python-standard-1,0.01%
1716407828,micro-benchmark-postgres-1,0.02%
1716407828,telemetry-apm-server-1,0.16%
1716407828,telemetry-kibana-1,0.59%
1716407828,telemetry-otel-collector-1,0.00%
1716407828,telemetry-elasticsearch-1,5.18%
1716407828,suspicious_hugle,0.00%
1716407828,docker_minio_1,0.19%
1716407828,docker_hive_1,0.10%
1716407828,docker_influx_1,0.02%
1716407828,docker_db_1,0.00%
1716407828,registry,0.00%
1716407832,micro-benchmark-tests-1,1.30%
1716407832,micro-benchmark-java-elastic-1,0.51%
1716407832,micro-benchmark-java-otel-1,0.14%
1716407832,micro-benchmark-java-standard-1,0.27%
1716407832,micro-benchmark-go-elastic-1,0.00%
1716407832,micro-benchmark-go-otel-1,0.00%
1716407832,micro-benchmark-go-standard-1,0.00%
1716407832,micro-benchmark-python-elastic-1,0.29%
1716407832,micro-benchmark-python-otel-1,0.66%
1716407832,micro-benchmark-python-standard-1,0.02%
1716407832,micro-benchmark-postgres-1,0.76%
1716407832,telemetry-apm-server-1,0.12%
1716407832,telemetry-kibana-1,0.79%
1716407832,telemetry-otel-collector-1,0.00%
1716407832,telemetry-elasticsearch-1,3.43%
1716407832,suspicious_hugle,0.00%
1716407832,docker_minio_1,0.70%
1716407832,docker_hive_1,0.17%
1716407832,docker_influx_1,0.02%
1716407832,docker_db_1,0.00%
1716407832,registry,0.00%
1716407836,micro-benchmark-tests-1,0.93%
1716407836,micro-benchmark-java-elastic-1,0.40%
1716407836,micro-benchmark-java-otel-1,0.11%
1716407836,micro-benchmark-java-standard-1,0.11%
1716407836,micro-benchmark-go-elastic-1,0.00%
1716407836,micro-benchmark-go-otel-1,0.02%
1716407836,micro-benchmark-go-standard-1,0.00%
1716407836,micro-benchmark-python-elastic-1,0.02%
1716407836,micro-benchmark-python-otel-1,0.64%
1716407836,micro-benchmark-python-standard-1,0.02%
1716407836,micro-benchmark-postgres-1,0.00%
1716407836,telemetry-apm-server-1,0.00%
1716407836,telemetry-kibana-1,1.33%
1716407836,telemetry-otel-collector-1,0.01%
1716407836,telemetry-elasticsearch-1,1.46%
1716407836,suspicious_hugle,0.00%
1716407836,docker_minio_1,0.18%
1716407836,docker_hive_1,0.12%
1716407836,docker_influx_1,0.02%
1716407836,docker_db_1,0.00%
1716407836,registry,0.04%
1716407839,micro-benchmark-tests-1,20.72%
1716407839,micro-benchmark-java-elastic-1,0.39%
1716407839,micro-benchmark-java-otel-1,0.11%
1716407839,micro-benchmark-java-standard-1,0.11%
1716407839,micro-benchmark-go-elastic-1,0.00%
1716407839,micro-benchmark-go-otel-1,0.00%
1716407839,micro-benchmark-go-standard-1,0.00%
1716407839,micro-benchmark-python-elastic-1,0.02%
1716407839,micro-benchmark-python-otel-1,84.91%
1716407839,micro-benchmark-python-standard-1,0.02%
1716407839,micro-benchmark-postgres-1,6.06%
1716407839,telemetry-apm-server-1,5.31%
1716407839,telemetry-kibana-1,0.58%
1716407839,telemetry-otel-collector-1,2.04%
1716407839,telemetry-elasticsearch-1,1.74%
1716407839,suspicious_hugle,0.00%
1716407839,docker_minio_1,0.19%
1716407839,docker_hive_1,0.10%
1716407839,docker_influx_1,0.04%
1716407839,docker_db_1,0.00%
1716407839,registry,0.01%
1716407843,micro-benchmark-tests-1,22.41%
1716407843,micro-benchmark-java-elastic-1,0.41%
1716407843,micro-benchmark-java-otel-1,0.10%
1716407843,micro-benchmark-java-standard-1,0.12%
1716407843,micro-benchmark-go-elastic-1,0.00%
1716407843,micro-benchmark-go-otel-1,0.12%
1716407843,micro-benchmark-go-standard-1,0.00%
1716407843,micro-benchmark-python-elastic-1,0.02%
1716407843,micro-benchmark-python-otel-1,70.96%
1716407843,micro-benchmark-python-standard-1,0.02%
1716407843,micro-benchmark-postgres-1,6.01%
1716407843,telemetry-apm-server-1,3.95%
1716407843,telemetry-kibana-1,0.82%
1716407843,telemetry-otel-collector-1,0.00%
1716407843,telemetry-elasticsearch-1,0.33%
1716407843,suspicious_hugle,0.00%
1716407843,docker_minio_1,0.41%
1716407843,docker_hive_1,0.10%
1716407843,docker_influx_1,0.02%
1716407843,docker_db_1,0.00%
1716407843,registry,0.00%
1716407847,micro-benchmark-tests-1,20.76%
1716407847,micro-benchmark-java-elastic-1,0.39%
1716407847,micro-benchmark-java-otel-1,0.25%
1716407847,micro-benchmark-java-standard-1,0.10%
1716407847,micro-benchmark-go-elastic-1,0.00%
1716407847,micro-benchmark-go-otel-1,0.00%
1716407847,micro-benchmark-go-standard-1,0.00%
1716407847,micro-benchmark-python-elastic-1,0.02%
1716407847,micro-benchmark-python-otel-1,52.27%
1716407847,micro-benchmark-python-standard-1,0.02%
1716407847,micro-benchmark-postgres-1,5.31%
1716407847,telemetry-apm-server-1,0.00%
1716407847,telemetry-kibana-1,4.86%
1716407847,telemetry-otel-collector-1,0.00%
1716407847,telemetry-elasticsearch-1,0.47%
1716407847,suspicious_hugle,0.00%
1716407847,docker_minio_1,0.16%
1716407847,docker_hive_1,0.08%
1716407847,docker_influx_1,0.02%
1716407847,docker_db_1,0.00%
1716407847,registry,0.00%
1716407850,micro-benchmark-tests-1,22.52%
1716407850,micro-benchmark-java-elastic-1,0.38%
1716407850,micro-benchmark-java-otel-1,0.11%
1716407850,micro-benchmark-java-standard-1,0.12%
1716407850,micro-benchmark-go-elastic-1,0.00%
1716407850,micro-benchmark-go-otel-1,0.02%
1716407850,micro-benchmark-go-standard-1,0.00%
1716407850,micro-benchmark-python-elastic-1,0.02%
1716407850,micro-benchmark-python-otel-1,65.73%
1716407850,micro-benchmark-python-standard-1,0.02%
1716407850,micro-benchmark-postgres-1,5.56%
1716407850,telemetry-apm-server-1,7.67%
1716407850,telemetry-kibana-1,2.65%
1716407850,telemetry-otel-collector-1,0.00%
1716407850,telemetry-elasticsearch-1,72.88%
1716407850,suspicious_hugle,0.00%
1716407850,docker_minio_1,0.16%
1716407850,docker_hive_1,0.10%
1716407850,docker_influx_1,0.17%
1716407850,docker_db_1,0.00%
1716407850,registry,0.01%
1716407854,micro-benchmark-tests-1,21.70%
1716407854,micro-benchmark-java-elastic-1,26.81%
1716407854,micro-benchmark-java-otel-1,0.10%
1716407854,micro-benchmark-java-standard-1,0.11%
1716407854,micro-benchmark-go-elastic-1,0.00%
1716407854,micro-benchmark-go-otel-1,0.00%
1716407854,micro-benchmark-go-standard-1,0.00%
1716407854,micro-benchmark-python-elastic-1,0.02%
1716407854,micro-benchmark-python-otel-1,69.60%
1716407854,micro-benchmark-python-standard-1,0.02%
1716407854,micro-benchmark-postgres-1,5.56%
1716407854,telemetry-apm-server-1,3.23%
1716407854,telemetry-kibana-1,0.68%
1716407854,telemetry-otel-collector-1,2.36%
1716407854,telemetry-elasticsearch-1,0.51%
1716407854,suspicious_hugle,0.00%
1716407854,docker_minio_1,0.17%
1716407854,docker_hive_1,0.09%
1716407854,docker_influx_1,0.02%
1716407854,docker_db_1,0.01%
1716407854,registry,0.04%
1716407858,micro-benchmark-tests-1,18.12%
1716407858,micro-benchmark-java-elastic-1,0.36%
1716407858,micro-benchmark-java-otel-1,0.09%
1716407858,micro-benchmark-java-standard-1,0.11%
1716407858,micro-benchmark-go-elastic-1,0.00%
1716407858,micro-benchmark-go-otel-1,0.00%
1716407858,micro-benchmark-go-standard-1,0.00%
1716407858,micro-benchmark-python-elastic-1,0.87%
1716407858,micro-benchmark-python-otel-1,57.76%
1716407858,micro-benchmark-python-standard-1,0.02%
1716407858,micro-benchmark-postgres-1,4.91%
1716407858,telemetry-apm-server-1,0.41%
1716407858,telemetry-kibana-1,3.16%
1716407858,telemetry-otel-collector-1,0.00%
1716407858,telemetry-elasticsearch-1,6.88%
1716407858,suspicious_hugle,0.00%
1716407858,docker_minio_1,11.81%
1716407858,docker_hive_1,0.08%
1716407858,docker_influx_1,0.02%
1716407858,docker_db_1,0.00%
1716407858,registry,0.00%
1716407861,micro-benchmark-tests-1,20.82%
1716407861,micro-benchmark-java-elastic-1,0.53%
1716407861,micro-benchmark-java-otel-1,0.12%
1716407861,micro-benchmark-java-standard-1,0.24%
1716407861,micro-benchmark-go-elastic-1,0.00%
1716407861,micro-benchmark-go-otel-1,0.00%
1716407861,micro-benchmark-go-standard-1,0.31%
1716407861,micro-benchmark-python-elastic-1,0.02%
1716407861,micro-benchmark-python-otel-1,53.93%
1716407861,micro-benchmark-python-standard-1,0.02%
1716407861,micro-benchmark-postgres-1,5.54%
1716407861,telemetry-apm-server-1,0.20%
1716407861,telemetry-kibana-1,2.61%
1716407861,telemetry-otel-collector-1,0.00%
1716407861,telemetry-elasticsearch-1,0.74%
1716407861,suspicious_hugle,0.00%
1716407861,docker_minio_1,13.51%
1716407861,docker_hive_1,0.12%
1716407861,docker_influx_1,0.04%
1716407861,docker_db_1,0.00%
1716407861,registry,0.00%
1716407865,micro-benchmark-tests-1,21.75%
1716407865,micro-benchmark-java-elastic-1,0.39%
1716407865,micro-benchmark-java-otel-1,0.11%
1716407865,micro-benchmark-java-standard-1,0.11%
1716407865,micro-benchmark-go-elastic-1,0.00%
1716407865,micro-benchmark-go-otel-1,0.00%
1716407865,micro-benchmark-go-standard-1,0.00%
1716407865,micro-benchmark-python-elastic-1,0.02%
1716407865,micro-benchmark-python-otel-1,80.90%
1716407865,micro-benchmark-python-standard-1,0.02%
1716407865,micro-benchmark-postgres-1,6.17%
1716407865,telemetry-apm-server-1,11.98%
1716407865,telemetry-kibana-1,1.19%
1716407865,telemetry-otel-collector-1,0.74%
1716407865,telemetry-elasticsearch-1,31.08%
1716407865,suspicious_hugle,0.00%
1716407865,docker_minio_1,10.47%
1716407865,docker_hive_1,0.10%
1716407865,docker_influx_1,0.02%
1716407865,docker_db_1,0.00%
1716407865,registry,0.04%
1716407869,micro-benchmark-tests-1,22.92%
1716407869,micro-benchmark-java-elastic-1,0.37%
1716407869,micro-benchmark-java-otel-1,0.10%
1716407869,micro-benchmark-java-standard-1,0.11%
1716407869,micro-benchmark-go-elastic-1,0.00%
1716407869,micro-benchmark-go-otel-1,0.00%
1716407869,micro-benchmark-go-standard-1,0.00%
1716407869,micro-benchmark-python-elastic-1,0.05%
1716407869,micro-benchmark-python-otel-1,92.01%
1716407869,micro-benchmark-python-standard-1,0.02%
1716407869,micro-benchmark-postgres-1,5.84%
1716407869,telemetry-apm-server-1,3.07%
1716407869,telemetry-kibana-1,2.85%
1716407869,telemetry-otel-collector-1,2.20%
1716407869,telemetry-elasticsearch-1,6.62%
1716407869,suspicious_hugle,0.00%
1716407869,docker_minio_1,10.16%
1716407869,docker_hive_1,0.10%
1716407869,docker_influx_1,0.02%
1716407869,docker_db_1,0.00%
1716407869,registry,0.00%
1716407872,micro-benchmark-tests-1,22.27%
1716407872,micro-benchmark-java-elastic-1,0.37%
1716407872,micro-benchmark-java-otel-1,0.11%
1716407872,micro-benchmark-java-standard-1,0.10%
1716407872,micro-benchmark-go-elastic-1,0.00%
1716407872,micro-benchmark-go-otel-1,0.00%
1716407872,micro-benchmark-go-standard-1,0.00%
1716407872,micro-benchmark-python-elastic-1,0.04%
1716407872,micro-benchmark-python-otel-1,50.88%
1716407872,micro-benchmark-python-standard-1,0.03%
1716407872,micro-benchmark-postgres-1,5.42%
1716407872,telemetry-apm-server-1,0.03%
1716407872,telemetry-kibana-1,0.79%
1716407872,telemetry-otel-collector-1,0.00%
1716407872,telemetry-elasticsearch-1,0.72%
1716407872,suspicious_hugle,0.00%
1716407872,docker_minio_1,0.15%
1716407872,docker_hive_1,0.10%
1716407872,docker_influx_1,0.02%
1716407872,docker_db_1,0.00%
1716407872,registry,0.00%
1716407876,micro-benchmark-tests-1,140.08%
1716407876,micro-benchmark-java-elastic-1,0.36%
1716407876,micro-benchmark-java-otel-1,0.12%
1716407876,micro-benchmark-java-standard-1,0.11%
1716407876,micro-benchmark-go-elastic-1,0.00%
1716407876,micro-benchmark-go-otel-1,0.02%
1716407876,micro-benchmark-go-standard-1,0.00%
1716407876,micro-benchmark-python-elastic-1,0.02%
1716407876,micro-benchmark-python-otel-1,65.05%
1716407876,micro-benchmark-python-standard-1,0.02%
1716407876,micro-benchmark-postgres-1,5.81%
1716407876,telemetry-apm-server-1,0.02%
1716407876,telemetry-kibana-1,5.59%
1716407876,telemetry-otel-collector-1,0.01%
1716407876,telemetry-elasticsearch-1,1.32%
1716407876,suspicious_hugle,0.01%
1716407876,docker_minio_1,0.22%
1716407876,docker_hive_1,0.13%
1716407876,docker_influx_1,0.02%
1716407876,docker_db_1,0.00%
1716407876,registry,0.00%
1716407880,micro-benchmark-tests-1,23.27%
1716407880,micro-benchmark-java-elastic-1,0.39%
1716407880,micro-benchmark-java-otel-1,0.11%
1716407880,micro-benchmark-java-standard-1,0.12%
1716407880,micro-benchmark-go-elastic-1,0.00%
1716407880,micro-benchmark-go-otel-1,0.00%
1716407880,micro-benchmark-go-standard-1,0.00%
1716407880,micro-benchmark-python-elastic-1,0.15%
1716407880,micro-benchmark-python-otel-1,85.59%
1716407880,micro-benchmark-python-standard-1,0.02%
1716407880,micro-benchmark-postgres-1,6.21%
1716407880,telemetry-apm-server-1,6.66%
1716407880,telemetry-kibana-1,0.53%
1716407880,telemetry-otel-collector-1,0.95%
1716407880,telemetry-elasticsearch-1,26.54%
1716407880,suspicious_hugle,0.00%
1716407880,docker_minio_1,0.24%
1716407880,docker_hive_1,0.10%
1716407880,docker_influx_1,0.19%
1716407880,docker_db_1,0.00%
1716407880,registry,0.01%
1716407884,micro-benchmark-tests-1,22.85%
1716407884,micro-benchmark-java-elastic-1,0.40%
1716407884,micro-benchmark-java-otel-1,0.11%
1716407884,micro-benchmark-java-standard-1,0.12%
1716407884,micro-benchmark-go-elastic-1,0.00%
1716407884,micro-benchmark-go-otel-1,0.18%
1716407884,micro-benchmark-go-standard-1,0.00%
1716407884,micro-benchmark-python-elastic-1,0.02%
1716407884,micro-benchmark-python-otel-1,79.16%
1716407884,micro-benchmark-python-standard-1,0.04%
1716407884,micro-benchmark-postgres-1,6.06%
1716407884,telemetry-apm-server-1,4.62%
1716407884,telemetry-kibana-1,1.48%
1716407884,telemetry-otel-collector-1,0.66%
1716407884,telemetry-elasticsearch-1,1.83%
1716407884,suspicious_hugle,0.00%
1716407884,docker_minio_1,0.18%
1716407884,docker_hive_1,0.10%
1716407884,docker_influx_1,0.02%
1716407884,docker_db_1,0.71%
1716407884,registry,0.00%
1716407887,micro-benchmark-tests-1,20.71%
1716407887,micro-benchmark-java-elastic-1,0.39%
1716407887,micro-benchmark-java-otel-1,0.21%
1716407887,micro-benchmark-java-standard-1,0.12%
1716407887,micro-benchmark-go-elastic-1,0.00%
1716407887,micro-benchmark-go-otel-1,0.00%
1716407887,micro-benchmark-go-standard-1,0.00%
1716407887,micro-benchmark-python-elastic-1,0.54%
1716407887,micro-benchmark-python-otel-1,66.18%
1716407887,micro-benchmark-python-standard-1,0.02%
1716407887,micro-benchmark-postgres-1,5.77%
1716407887,telemetry-apm-server-1,0.26%
1716407887,telemetry-kibana-1,2.81%
1716407887,telemetry-otel-collector-1,0.00%
1716407887,telemetry-elasticsearch-1,3.17%
1716407887,suspicious_hugle,0.00%
1716407887,docker_minio_1,0.16%
1716407887,docker_hive_1,0.09%
1716407887,docker_influx_1,0.02%
1716407887,docker_db_1,0.01%
1716407887,registry,0.00%
1716407891,micro-benchmark-tests-1,21.98%
1716407891,micro-benchmark-java-elastic-1,0.56%
1716407891,micro-benchmark-java-otel-1,0.11%
1716407891,micro-benchmark-java-standard-1,0.12%
1716407891,micro-benchmark-go-elastic-1,0.00%
1716407891,micro-benchmark-go-otel-1,0.02%
1716407891,micro-benchmark-go-standard-1,0.00%
1716407891,micro-benchmark-python-elastic-1,0.02%
1716407891,micro-benchmark-python-otel-1,73.28%
1716407891,micro-benchmark-python-standard-1,0.02%
1716407891,micro-benchmark-postgres-1,5.74%
1716407891,telemetry-apm-server-1,0.78%
